Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
0	0.010000	33.343467	n/a	12.722000	n/a	56.718000	n/a	
1	0.010000	0.518820	n/a	14.124000	n/a	60.824000	n/a	
2	0.010000	0.517092	n/a	14.562000	n/a	61.112000	n/a	
3	0.010000	0.515600	n/a	14.910000	n/a	62.064000	n/a	
4	0.010000	0.515101	n/a	14.862000	n/a	62.328000	n/a	
5	0.010000	0.514103	n/a	15.276000	n/a	62.700000	n/a	
6	0.010000	0.513421	n/a	15.228000	n/a	63.160000	n/a	
7	0.010000	0.512948	n/a	15.492000	n/a	63.398000	n/a	
8	0.010000	0.511931	n/a	16.302000	n/a	64.442000	n/a	
9	0.010000	0.511020	n/a	16.586000	n/a	65.330000	n/a	
10	0.010000	0.510587	n/a	16.560000	n/a	65.352000	n/a	
11	0.010000	0.509306	n/a	17.104000	n/a	65.958000	n/a	
12	0.010000	0.509446	n/a	17.018000	n/a	65.974000	n/a	
13	0.010000	0.508489	n/a	17.314000	n/a	66.362000	n/a	
14	0.010000	0.508011	n/a	17.478000	n/a	66.858000	n/a	
15	0.010000	0.507246	n/a	17.658000	n/a	67.380000	n/a	
16	0.010000	0.509243	n/a	16.888000	n/a	65.188000	n/a	
17	0.010000	0.508095	n/a	17.044000	n/a	65.738000	n/a	
18	0.010000	0.507899	n/a	17.360000	n/a	65.876000	n/a	
19	0.010000	0.507069	n/a	17.542000	n/a	66.390000	n/a	
20	0.010000	0.506455	n/a	17.984000	n/a	66.808000	n/a	
21	0.010000	0.505938	n/a	18.376000	n/a	66.758000	n/a	
22	0.010000	0.505280	n/a	18.264000	n/a	67.294000	n/a	
23	0.010000	0.504787	n/a	18.818000	n/a	67.500000	n/a	
24	0.010000	0.503850	n/a	18.928000	n/a	67.750000	n/a	
25	0.010000	0.503272	n/a	18.918000	n/a	67.944000	n/a	
26	0.010000	0.502824	n/a	19.392000	n/a	68.272000	n/a	
27	0.010000	0.502151	n/a	19.736000	n/a	68.334000	n/a	
28	0.010000	0.501124	n/a	19.748000	n/a	68.756000	n/a	
29	0.010000	0.500717	n/a	19.940000	n/a	68.846000	n/a	
30	0.010000	0.499994	n/a	20.014000	n/a	69.288000	n/a	
31	0.010000	0.498799	n/a	20.416000	n/a	69.710000	n/a	
32	0.010000	0.497468	n/a	20.730000	n/a	70.396000	n/a	
33	0.010000	0.495233	n/a	21.312000	n/a	71.276000	n/a	
34	0.010000	0.494169	n/a	21.402000	n/a	71.960000	n/a	
35	0.010000	0.492900	n/a	21.804000	n/a	72.066000	n/a	
36	0.010000	0.491618	n/a	21.902000	n/a	72.526000	n/a	
37	0.010000	0.490961	n/a	22.006000	n/a	72.688000	n/a	
38	0.010000	0.489642	n/a	22.204000	n/a	73.128000	n/a	
39	0.010000	0.488607	n/a	22.730000	n/a	73.464000	n/a	
40	0.010000	0.487410	n/a	22.690000	n/a	73.638000	n/a	
41	0.010000	0.486301	n/a	23.166000	n/a	74.026000	n/a	
42	0.010000	0.485050	n/a	23.616000	n/a	74.458000	n/a	
43	0.010000	0.483967	n/a	23.686000	n/a	74.820000	n/a	
44	0.010000	0.483001	n/a	23.926000	n/a	74.990000	n/a	
45	0.010000	0.481874	n/a	24.258000	n/a	75.356000	n/a	
46	0.010000	0.480958	n/a	24.506000	n/a	75.566000	n/a	
47	0.010000	0.479132	n/a	24.756000	n/a	75.840000	n/a	
48	0.010000	0.477996	n/a	25.056000	n/a	76.226000	n/a	
49	0.010000	0.476176	n/a	25.114000	n/a	76.684000	n/a	
50	0.010000	0.475247	n/a	25.350000	n/a	76.890000	n/a	
51	0.010000	0.473392	n/a	25.484000	n/a	77.446000	n/a	
52	0.010000	0.472107	n/a	25.634000	n/a	77.908000	n/a	
53	0.010000	0.470851	n/a	26.160000	n/a	78.166000	n/a	
54	0.010000	0.470353	n/a	26.172000	n/a	78.378000	n/a	
55	0.010000	0.468408	n/a	26.420000	n/a	78.766000	n/a	
56	0.010000	0.467329	n/a	26.494000	n/a	79.098000	n/a	
57	0.010000	0.466301	n/a	26.782000	n/a	79.192000	n/a	
58	0.010000	0.465129	n/a	26.932000	n/a	79.434000	n/a	
59	0.010000	0.464441	n/a	26.942000	n/a	79.614000	n/a	
60	0.010000	0.463075	n/a	27.264000	n/a	79.902000	n/a	
61	0.010000	0.461863	n/a	27.350000	n/a	80.122000	n/a	
62	0.010000	0.461089	n/a	27.506000	n/a	80.400000	n/a	
63	0.010000	0.459673	n/a	27.866000	n/a	80.506000	n/a	
64	0.010000	0.458514	n/a	28.106000	n/a	80.802000	n/a	
65	0.010000	0.457599	n/a	28.078000	n/a	80.894000	n/a	
66	0.010000	0.456096	n/a	28.254000	n/a	81.262000	n/a	
67	0.010000	0.455447	n/a	28.434000	n/a	81.426000	n/a	
68	0.010000	0.454020	n/a	28.730000	n/a	81.774000	n/a	
69	0.010000	0.453431	n/a	28.728000	n/a	81.644000	n/a	
70	0.010000	0.451939	n/a	28.926000	n/a	81.988000	n/a	
71	0.010000	0.450775	n/a	29.118000	n/a	82.622000	n/a	
72	0.010000	0.449984	n/a	29.328000	n/a	82.546000	n/a	
73	0.010000	0.448911	n/a	29.414000	n/a	82.704000	n/a	
74	0.010000	0.447909	n/a	29.722000	n/a	82.598000	n/a	
75	0.010000	0.446759	n/a	29.948000	n/a	82.978000	n/a	
76	0.010000	0.446007	n/a	29.848000	n/a	83.150000	n/a	
77	0.010000	0.445094	n/a	30.140000	n/a	83.398000	n/a	
78	0.010000	0.443096	n/a	30.442000	n/a	83.522000	n/a	
79	0.010000	0.442598	n/a	30.568000	n/a	83.554000	n/a	
80	0.010000	0.440771	n/a	30.864000	n/a	84.056000	n/a	
81	0.010000	0.439468	n/a	31.140000	n/a	84.024000	n/a	
82	0.010000	0.438086	n/a	31.386000	n/a	84.310000	n/a	
83	0.010000	0.436106	n/a	32.186000	n/a	84.512000	n/a	
84	0.010000	0.434989	n/a	32.154000	n/a	84.742000	n/a	
85	0.010000	0.433395	n/a	32.506000	n/a	85.060000	n/a	
86	0.010000	0.432475	n/a	32.758000	n/a	84.668000	n/a	
87	0.010000	0.431009	n/a	32.772000	n/a	85.114000	n/a	
88	0.010000	0.430027	n/a	32.908000	n/a	85.120000	n/a	
89	0.010000	0.428270	n/a	33.154000	n/a	85.248000	n/a	
90	0.010000	0.426629	n/a	33.622000	n/a	85.630000	n/a	
91	0.010000	0.425231	n/a	33.714000	n/a	85.806000	n/a	
92	0.010000	0.424079	n/a	34.200000	n/a	85.932000	n/a	
93	0.010000	0.423379	n/a	34.180000	n/a	86.058000	n/a	
94	0.010000	0.421883	n/a	34.644000	n/a	86.212000	n/a	
95	0.010000	0.420157	n/a	34.724000	n/a	86.588000	n/a	
96	0.010000	0.418648	n/a	35.196000	n/a	86.574000	n/a	
97	0.010000	0.418579	n/a	35.136000	n/a	86.532000	n/a	
98	0.010000	0.416796	n/a	35.702000	n/a	86.722000	n/a	
99	0.010000	0.415244	n/a	35.908000	n/a	87.052000	n/a	
100	0.010000	0.413491	n/a	36.348000	n/a	87.262000	n/a	
101	0.010000	0.411813	n/a	36.868000	n/a	87.296000	n/a	
102	0.010000	0.409499	n/a	37.266000	n/a	87.700000	n/a	
103	0.010000	0.407777	n/a	37.980000	n/a	87.952000	n/a	
104	0.010000	0.404847	n/a	38.332000	n/a	88.146000	n/a	
105	0.010000	0.403183	n/a	38.820000	n/a	88.346000	n/a	
106	0.010000	0.400288	n/a	39.678000	n/a	88.532000	n/a	
107	0.010000	0.398872	n/a	40.078000	n/a	88.596000	n/a	
108	0.010000	0.396246	n/a	40.298000	n/a	88.860000	n/a	
109	0.010000	0.394300	n/a	40.798000	n/a	88.986000	n/a	
110	0.010000	0.392558	n/a	40.784000	n/a	89.056000	n/a	
111	0.010000	0.389478	n/a	41.622000	n/a	89.206000	n/a	
112	0.010000	0.388142	n/a	41.892000	n/a	89.302000	n/a	
113	0.010000	0.386569	n/a	42.428000	n/a	89.426000	n/a	
114	0.010000	0.384321	n/a	42.676000	n/a	89.522000	n/a	
115	0.010000	0.382873	n/a	43.120000	n/a	89.554000	n/a	
116	0.010000	0.380027	n/a	43.180000	n/a	89.878000	n/a	
117	0.010000	0.379071	n/a	43.868000	n/a	89.836000	n/a	
118	0.010000	0.377212	n/a	43.904000	n/a	89.996000	n/a	
119	0.010000	0.375178	n/a	44.126000	n/a	90.104000	n/a	
120	0.010000	0.372977	n/a	44.730000	n/a	90.366000	n/a	
121	0.010000	0.371593	n/a	45.190000	n/a	90.470000	n/a	
122	0.010000	0.369045	n/a	45.398000	n/a	90.552000	n/a	
123	0.010000	0.367401	n/a	45.778000	n/a	90.752000	n/a	
124	0.010000	0.365177	n/a	46.056000	n/a	90.908000	n/a	
125	0.010000	0.361726	n/a	46.784000	n/a	90.990000	n/a	
126	0.010000	0.360868	n/a	47.228000	n/a	91.238000	n/a	
127	0.010000	0.358851	n/a	47.170000	n/a	91.234000	n/a	
128	0.010000	0.356143	n/a	47.728000	n/a	91.386000	n/a	
129	0.010000	0.353461	n/a	48.198000	n/a	91.656000	n/a	
130	0.010000	0.350710	n/a	48.776000	n/a	91.756000	n/a	
131	0.010000	0.347449	n/a	49.238000	n/a	92.126000	n/a	
132	0.010000	0.344511	n/a	49.742000	n/a	92.102000	n/a	
133	0.010000	0.341208	n/a	50.308000	n/a	92.288000	n/a	
134	0.010000	0.337805	n/a	50.722000	n/a	92.476000	n/a	
135	0.010000	0.334678	n/a	51.364000	n/a	92.700000	n/a	
136	0.010000	0.331299	n/a	51.754000	n/a	92.782000	n/a	
137	0.010000	0.328217	n/a	52.416000	n/a	92.974000	n/a	
138	0.010000	0.322649	n/a	53.292000	n/a	93.314000	n/a	
139	0.010000	0.318871	n/a	53.912000	n/a	93.494000	n/a	
140	0.010000	0.313704	0.318131	54.770000	53.350000	93.618000	93.320000	
141	0.010000	0.309696	0.300585	55.578000	57.120000	93.756000	94.550000	
