Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
99	0.010000	0.052777	n/a	93.050000	n/a	99.778000	n/a	
100	0.010000	0.053365	n/a	92.914000	n/a	99.792000	n/a	
101	0.010000	0.053290	n/a	92.880000	n/a	99.778000	n/a	
102	0.010000	0.052628	n/a	93.004000	n/a	99.798000	n/a	
103	0.010000	0.052486	n/a	92.994000	n/a	99.776000	n/a	
104	0.010000	0.052304	n/a	93.024000	n/a	99.794000	n/a	
105	0.010000	0.051564	n/a	93.096000	n/a	99.798000	n/a	
106	0.010000	0.051808	n/a	93.104000	n/a	99.800000	n/a	
107	0.010000	0.052798	n/a	92.882000	n/a	99.768000	n/a	
108	0.010000	0.050600	n/a	93.170000	n/a	99.826000	n/a	
109	0.010000	0.050224	n/a	93.362000	n/a	99.788000	n/a	
110	0.010000	0.050584	n/a	93.234000	n/a	99.782000	n/a	
111	0.010000	0.051159	n/a	93.182000	n/a	99.806000	n/a	
112	0.010000	0.050817	n/a	93.222000	n/a	99.798000	n/a	
113	0.010000	0.049996	n/a	93.384000	n/a	99.766000	n/a	
114	0.010000	0.049710	n/a	93.392000	n/a	99.812000	n/a	
115	0.010000	0.049883	n/a	93.368000	n/a	99.860000	n/a	
116	0.010000	0.050114	n/a	93.308000	n/a	99.798000	n/a	
117	0.010000	0.049252	n/a	93.502000	n/a	99.806000	n/a	
118	0.010000	0.049797	n/a	93.462000	n/a	99.822000	n/a	
119	0.010000	0.048683	n/a	93.480000	n/a	99.816000	n/a	
120	0.010000	0.047949	n/a	93.614000	n/a	99.822000	n/a	
121	0.010000	0.048600	n/a	93.540000	n/a	99.810000	n/a	
122	0.010000	0.048594	n/a	93.514000	n/a	99.816000	n/a	
123	0.010000	0.048718	n/a	93.522000	n/a	99.810000	n/a	
124	0.010000	0.048618	n/a	93.546000	n/a	99.842000	n/a	
125	0.010000	0.048267	n/a	93.528000	n/a	99.822000	n/a	
126	0.010000	0.047205	n/a	93.716000	n/a	99.830000	n/a	
127	0.010000	0.047942	n/a	93.604000	n/a	99.850000	n/a	
128	0.010000	0.046566	n/a	93.810000	n/a	99.832000	n/a	
129	0.010000	0.046794	n/a	93.784000	n/a	99.830000	n/a	
130	0.010000	0.046617	n/a	93.838000	n/a	99.826000	n/a	
131	0.010000	0.047109	n/a	93.764000	n/a	99.840000	n/a	
132	0.010000	0.046690	n/a	93.866000	n/a	99.836000	n/a	
133	0.010000	0.045848	n/a	94.002000	n/a	99.816000	n/a	
134	0.010000	0.046133	n/a	93.820000	n/a	99.874000	n/a	
135	0.010000	0.044837	n/a	94.154000	n/a	99.844000	n/a	
136	0.010000	0.046666	n/a	93.764000	n/a	99.836000	n/a	
137	0.010000	0.046153	n/a	93.950000	n/a	99.848000	n/a	
138	0.010000	0.046443	n/a	93.828000	n/a	99.856000	n/a	
139	0.010000	0.045421	n/a	93.972000	n/a	99.822000	n/a	
140	0.010000	0.045092	0.092816	94.050000	87.590000	99.834000	99.070000	
141	0.010000	0.045253	0.117427	93.978000	84.720000	99.858000	98.310000	
142	0.010000	0.044863	0.103345	94.110000	86.290000	99.838000	98.810000	
143	0.010000	0.045079	0.090375	94.022000	88.200000	99.842000	99.130000	
144	0.010000	0.044238	0.117581	94.096000	84.360000	99.850000	98.770000	
145	0.010000	0.044306	0.103300	94.102000	86.210000	99.868000	99.000000	
146	0.010000	0.044047	0.100996	94.106000	86.710000	99.878000	98.790000	
147	0.010000	0.044608	0.097296	94.156000	87.130000	99.870000	98.740000	
148	0.010000	0.043538	0.095074	94.278000	87.530000	99.850000	99.010000	
149	0.010000	0.043449	0.084714	94.282000	88.880000	99.848000	99.160000	
150	0.001000	0.027317	0.068026	96.614000	91.060000	99.928000	99.470000	
151	0.001000	0.021937	0.066687	97.418000	91.290000	99.926000	99.480000	
152	0.001000	0.019569	0.067751	97.720000	91.090000	99.930000	99.400000	
153	0.001000	0.018185	0.066981	97.932000	91.410000	99.958000	99.310000	
154	0.001000	0.016502	0.067729	98.206000	91.330000	99.960000	99.360000	
155	0.001000	0.016125	0.067683	98.172000	91.240000	99.960000	99.340000	
156	0.001000	0.016383	0.068313	98.110000	91.310000	99.950000	99.390000	
157	0.001000	0.015142	0.068493	98.300000	91.120000	99.964000	99.430000	
158	0.001000	0.014674	0.068312	98.446000	91.320000	99.966000	99.360000	
159	0.001000	0.014342	0.067941	98.468000	91.400000	99.966000	99.360000	
160	0.001000	0.013819	0.068156	98.528000	91.330000	99.966000	99.310000	
161	0.001000	0.013436	0.068894	98.548000	91.160000	99.972000	99.340000	
162	0.001000	0.012929	0.068198	98.628000	91.400000	99.964000	99.380000	
163	0.001000	0.012992	0.068990	98.602000	91.340000	99.962000	99.350000	
164	0.001000	0.012728	0.069117	98.578000	91.230000	99.966000	99.300000	
165	0.001000	0.011927	0.069849	98.800000	91.350000	99.966000	99.230000	
166	0.001000	0.012520	0.069517	98.696000	91.080000	99.968000	99.350000	
167	0.001000	0.011751	0.069815	98.768000	91.250000	99.972000	99.340000	
168	0.001000	0.011520	0.069309	98.802000	91.290000	99.974000	99.330000	
169	0.001000	0.011368	0.069324	98.818000	91.360000	99.956000	99.360000	
170	0.001000	0.010921	0.069279	98.902000	91.490000	99.966000	99.310000	
171	0.001000	0.010755	0.071025	98.938000	91.290000	99.980000	99.260000	
172	0.001000	0.010753	0.070603	98.900000	91.300000	99.980000	99.280000	
173	0.001000	0.010161	0.070048	98.994000	91.440000	99.982000	99.260000	
174	0.001000	0.010222	0.070332	98.964000	91.310000	99.986000	99.240000	
175	0.001000	0.010104	0.070001	99.024000	91.330000	99.964000	99.320000	
176	0.001000	0.009834	0.070037	99.028000	91.410000	99.972000	99.320000	
177	0.001000	0.009357	0.069655	99.110000	91.510000	99.980000	99.300000	
178	0.001000	0.009715	0.070897	99.000000	91.220000	99.978000	99.300000	
179	0.001000	0.009888	0.071007	99.022000	91.230000	99.976000	99.370000	
180	0.001000	0.009521	0.069825	99.090000	91.400000	99.980000	99.380000	
181	0.001000	0.009646	0.070260	99.086000	91.350000	99.970000	99.380000	
182	0.001000	0.009042	0.071149	99.176000	91.420000	99.984000	99.250000	
183	0.001000	0.009249	0.071468	99.106000	91.240000	99.978000	99.270000	
184	0.001000	0.008696	0.070827	99.166000	91.400000	99.980000	99.240000	
185	0.001000	0.008749	0.071127	99.150000	91.440000	99.978000	99.310000	
186	0.001000	0.008731	0.071612	99.154000	91.160000	99.968000	99.230000	
187	0.001000	0.008599	0.071594	99.160000	91.430000	99.980000	99.230000	
188	0.001000	0.008418	0.071412	99.172000	91.390000	99.980000	99.320000	
189	0.001000	0.008582	0.070926	99.160000	91.300000	99.984000	99.340000	
190	0.001000	0.008264	0.071133	99.186000	91.270000	99.986000	99.360000	
191	0.001000	0.008273	0.071360	99.264000	91.490000	99.982000	99.250000	
192	0.001000	0.008184	0.071846	99.200000	91.350000	99.980000	99.240000	
193	0.001000	0.007711	0.071451	99.320000	91.250000	99.984000	99.200000	
194	0.001000	0.007455	0.071587	99.374000	91.480000	99.980000	99.260000	
195	0.001000	0.007723	0.070523	99.290000	91.580000	99.988000	99.350000	
196	0.001000	0.007783	0.070731	99.284000	91.630000	99.986000	99.170000	
197	0.001000	0.008024	0.071915	99.270000	91.340000	99.982000	99.230000	
198	0.001000	0.007148	0.072378	99.346000	91.250000	99.984000	99.270000	
199	0.001000	0.007381	0.071285	99.320000	91.240000	99.994000	99.310000	
200	0.001000	0.007479	0.072110	99.332000	91.270000	99.984000	99.330000	
201	0.001000	0.007547	0.072457	99.286000	91.290000	99.986000	99.280000	
202	0.001000	0.007549	0.071745	99.288000	91.460000	99.984000	99.210000	
203	0.001000	0.007026	0.072439	99.360000	91.400000	99.990000	99.300000	
204	0.001000	0.006890	0.071688	99.378000	91.400000	99.982000	99.280000	
205	0.001000	0.006678	0.071686	99.390000	91.380000	99.992000	99.200000	
206	0.001000	0.006807	0.072957	99.420000	91.230000	99.988000	99.270000	
207	0.001000	0.006869	0.072813	99.420000	91.000000	99.988000	99.320000	
208	0.001000	0.006697	0.072672	99.370000	91.180000	99.990000	99.240000	
209	0.001000	0.006611	0.073004	99.420000	91.170000	99.988000	99.220000	
210	0.001000	0.006335	0.072510	99.428000	91.300000	99.994000	99.250000	
211	0.001000	0.006721	0.072473	99.392000	91.230000	99.984000	99.360000	
212	0.001000	0.006622	0.072065	99.390000	91.340000	99.978000	99.140000	
213	0.001000	0.006322	0.071920	99.404000	91.340000	99.992000	99.280000	
214	0.001000	0.006534	0.072827	99.432000	91.300000	99.994000	99.300000	
215	0.001000	0.006293	0.072985	99.474000	91.260000	99.992000	99.310000	
216	0.001000	0.006290	0.074965	99.434000	91.010000	99.988000	99.110000	
217	0.001000	0.006299	0.073123	99.456000	91.160000	99.992000	99.230000	
218	0.001000	0.006260	0.073102	99.434000	91.060000	99.992000	99.270000	
219	0.001000	0.005998	0.073180	99.488000	91.080000	99.994000	99.230000	
220	0.001000	0.006038	0.072962	99.462000	91.130000	99.994000	99.210000	
221	0.001000	0.006098	0.073225	99.470000	91.160000	99.982000	99.130000	
222	0.001000	0.006001	0.071982	99.488000	91.390000	99.988000	99.190000	
223	0.001000	0.006000	0.072848	99.498000	91.470000	99.992000	99.200000	
224	0.001000	0.005925	0.073431	99.482000	91.040000	99.990000	99.150000	
225	0.000100	0.005239	0.072559	99.562000	91.290000	99.990000	99.270000	
226	0.000100	0.005287	0.072804	99.578000	91.240000	99.990000	99.280000	
227	0.000100	0.005370	0.072645	99.552000	91.220000	99.994000	99.240000	
228	0.000100	0.005131	0.072698	99.592000	91.280000	99.990000	99.230000	
229	0.000100	0.004865	0.072698	99.606000	91.200000	99.994000	99.210000	
230	0.000100	0.005194	0.072636	99.570000	91.240000	99.990000	99.230000	
231	0.000100	0.005043	0.072623	99.610000	91.140000	99.986000	99.200000	
232	0.000100	0.004817	0.072543	99.642000	91.260000	99.988000	99.280000	
233	0.000100	0.005003	0.072730	99.612000	91.220000	99.984000	99.260000	
234	0.000100	0.004789	0.072645	99.634000	91.280000	99.990000	99.280000	
235	0.000100	0.004740	0.072876	99.634000	91.160000	99.988000	99.230000	
236	0.000100	0.004936	0.072633	99.612000	91.290000	99.988000	99.280000	
237	0.000100	0.004808	0.072407	99.624000	91.280000	99.988000	99.290000	
238	0.000100	0.004844	0.072166	99.620000	91.280000	99.986000	99.230000	
239	0.000100	0.004553	0.072424	99.648000	91.310000	99.992000	99.260000	
240	0.000100	0.004650	0.072163	99.618000	91.390000	99.996000	99.240000	
241	0.000100	0.004475	0.072300	99.670000	91.290000	99.988000	99.180000	
242	0.000100	0.004597	0.072344	99.680000	91.320000	99.994000	99.260000	
243	0.000100	0.004825	0.072377	99.630000	91.260000	99.982000	99.200000	
244	0.000100	0.004511	0.072164	99.664000	91.390000	99.990000	99.200000	
245	0.000100	0.004341	0.072169	99.676000	91.250000	99.990000	99.170000	
246	0.000100	0.004708	0.071908	99.614000	91.370000	99.992000	99.240000	
247	0.000100	0.004752	0.072137	99.598000	91.320000	99.986000	99.250000	
248	0.000100	0.004557	0.071975	99.662000	91.440000	99.990000	99.240000	
249	0.000100	0.004420	0.072050	99.644000	91.290000	99.992000	99.250000	
250	0.000100	0.004509	0.072017	99.690000	91.430000	99.990000	99.290000	
251	0.000100	0.004426	0.072235	99.654000	91.320000	99.986000	99.280000	
252	0.000100	0.004443	0.072143	99.684000	91.370000	99.984000	99.190000	
253	0.000100	0.004655	0.072263	99.642000	91.330000	99.986000	99.200000	
254	0.000100	0.004768	0.072398	99.634000	91.340000	99.990000	99.240000	
255	0.000100	0.004437	0.072289	99.668000	91.290000	99.986000	99.220000	
256	0.000100	0.004452	0.072627	99.644000	91.340000	99.988000	99.140000	
257	0.000100	0.004450	0.072278	99.676000	91.340000	99.990000	99.170000	
258	0.000100	0.004557	0.072420	99.656000	91.280000	99.990000	99.220000	
259	0.000100	0.004282	0.072625	99.670000	91.300000	99.990000	99.200000	
260	0.000100	0.004412	0.072579	99.672000	91.290000	99.990000	99.140000	
261	0.000100	0.004298	0.072684	99.720000	91.220000	99.996000	99.180000	
262	0.000100	0.004293	0.072898	99.688000	91.280000	99.988000	99.260000	
263	0.000100	0.004333	0.072542	99.668000	91.410000	99.998000	99.230000	
264	0.000100	0.004302	0.072282	99.696000	91.420000	99.992000	99.240000	
265	0.000100	0.004409	0.072479	99.700000	91.340000	99.988000	99.150000	
266	0.000100	0.004299	0.072479	99.678000	91.310000	99.992000	99.180000	
267	0.000100	0.004476	0.072832	99.670000	91.390000	99.990000	99.230000	
268	0.000100	0.004396	0.072617	99.650000	91.350000	99.988000	99.200000	
269	0.000100	0.004167	0.072175	99.710000	91.300000	99.996000	99.240000	
270	0.000100	0.004268	0.072302	99.690000	91.300000	99.990000	99.180000	
271	0.000100	0.004560	0.072534	99.652000	91.310000	99.990000	99.210000	
272	0.000100	0.004253	0.072424	99.702000	91.310000	99.996000	99.230000	
273	0.000100	0.004192	0.072313	99.694000	91.360000	99.994000	99.200000	
274	0.000100	0.004302	0.072340	99.716000	91.370000	99.986000	99.210000	
275	0.000100	0.004301	0.072332	99.682000	91.390000	99.990000	99.240000	
276	0.000100	0.004550	0.072135	99.654000	91.390000	99.988000	99.200000	
277	0.000100	0.004127	0.072198	99.702000	91.460000	99.994000	99.240000	
278	0.000100	0.004154	0.072256	99.704000	91.350000	99.988000	99.250000	
279	0.000100	0.004335	0.072174	99.682000	91.480000	99.988000	99.210000	
280	0.000100	0.004139	0.072044	99.706000	91.520000	99.992000	99.200000	
281	0.000100	0.004334	0.072202	99.690000	91.340000	99.992000	99.220000	
282	0.000100	0.004219	0.072192	99.658000	91.480000	99.994000	99.200000	
283	0.000100	0.004244	0.072410	99.716000	91.410000	99.994000	99.250000	
284	0.000100	0.004248	0.072551	99.700000	91.470000	99.988000	99.220000	
285	0.000100	0.004357	0.072248	99.702000	91.340000	99.986000	99.260000	
286	0.000100	0.004273	0.072308	99.684000	91.390000	99.992000	99.240000	
287	0.000100	0.004337	0.072403	99.708000	91.370000	99.986000	99.240000	
288	0.000100	0.004287	0.072359	99.700000	91.340000	99.986000	99.220000	
289	0.000100	0.004247	0.072340	99.682000	91.380000	99.990000	99.190000	
290	0.000100	0.004172	0.072432	99.738000	91.410000	99.996000	99.180000	
291	0.000100	0.004248	0.072302	99.700000	91.420000	99.984000	99.230000	
292	0.000100	0.004166	0.072090	99.734000	91.340000	99.990000	99.230000	
293	0.000100	0.004155	0.072375	99.700000	91.260000	99.992000	99.240000	
294	0.000100	0.004039	0.072664	99.698000	91.350000	99.996000	99.220000	
295	0.000100	0.004028	0.072567	99.726000	91.440000	99.986000	99.220000	
296	0.000100	0.004366	0.072327	99.700000	91.370000	99.990000	99.180000	
297	0.000100	0.004002	0.072197	99.720000	91.420000	99.990000	99.230000	
298	0.000100	0.004071	0.072208	99.704000	91.360000	99.992000	99.220000	
299	0.000100	0.004118	0.072429	99.704000	91.440000	99.992000	99.250000	
