Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
78	0.010000	0.072988	n/a	90.372000	n/a	98.834000	n/a	
79	0.010000	0.072567	n/a	90.534000	n/a	98.776000	n/a	
80	0.010000	0.073243	n/a	90.316000	n/a	98.726000	n/a	
81	0.010000	0.072169	n/a	90.558000	n/a	98.802000	n/a	
82	0.010000	0.071297	n/a	90.754000	n/a	98.756000	n/a	
83	0.010000	0.069803	n/a	90.816000	n/a	98.860000	n/a	
84	0.010000	0.070367	n/a	90.710000	n/a	98.856000	n/a	
85	0.010000	0.070334	n/a	90.828000	n/a	98.856000	n/a	
86	0.010000	0.069167	n/a	90.906000	n/a	98.894000	n/a	
87	0.010000	0.068324	n/a	91.010000	n/a	98.870000	n/a	
88	0.010000	0.066860	n/a	91.254000	n/a	98.928000	n/a	
89	0.010000	0.067408	n/a	91.166000	n/a	98.846000	n/a	
90	0.010000	0.068149	n/a	91.116000	n/a	98.830000	n/a	
91	0.010000	0.067177	n/a	91.118000	n/a	98.858000	n/a	
92	0.010000	0.066400	n/a	91.210000	n/a	98.918000	n/a	
93	0.010000	0.066977	n/a	91.210000	n/a	98.804000	n/a	
94	0.010000	0.065881	n/a	91.348000	n/a	98.932000	n/a	
95	0.010000	0.065617	n/a	91.442000	n/a	98.872000	n/a	
96	0.010000	0.065048	n/a	91.530000	n/a	98.940000	n/a	
97	0.010000	0.066294	n/a	91.372000	n/a	98.942000	n/a	
98	0.010000	0.061810	n/a	91.902000	n/a	99.036000	n/a	
99	0.010000	0.062567	n/a	91.828000	n/a	99.040000	n/a	
100	0.010000	0.064173	n/a	91.584000	n/a	98.982000	n/a	
101	0.010000	0.062528	n/a	91.868000	n/a	98.994000	n/a	
102	0.010000	0.065475	n/a	91.392000	n/a	98.866000	n/a	
103	0.010000	0.062009	n/a	91.972000	n/a	98.942000	n/a	
104	0.010000	0.063419	n/a	91.748000	n/a	98.906000	n/a	
105	0.010000	0.061531	n/a	91.924000	n/a	98.922000	n/a	
106	0.010000	0.062137	n/a	91.912000	n/a	98.956000	n/a	
107	0.010000	0.062073	n/a	91.894000	n/a	98.960000	n/a	
108	0.010000	0.059945	n/a	92.034000	n/a	99.008000	n/a	
109	0.010000	0.061498	n/a	91.938000	n/a	98.930000	n/a	
110	0.010000	0.061183	n/a	92.068000	n/a	98.970000	n/a	
111	0.010000	0.059258	n/a	92.220000	n/a	99.022000	n/a	
112	0.010000	0.059010	n/a	92.202000	n/a	99.060000	n/a	
113	0.010000	0.058169	n/a	92.432000	n/a	99.042000	n/a	
114	0.010000	0.059804	n/a	92.082000	n/a	99.030000	n/a	
115	0.010000	0.059119	n/a	92.214000	n/a	99.004000	n/a	
116	0.010000	0.058196	n/a	92.484000	n/a	99.034000	n/a	
117	0.010000	0.057882	n/a	92.510000	n/a	99.050000	n/a	
118	0.010000	0.059263	n/a	92.314000	n/a	98.992000	n/a	
119	0.010000	0.058534	n/a	92.334000	n/a	99.000000	n/a	
120	0.010000	0.058859	n/a	92.266000	n/a	99.022000	n/a	
121	0.010000	0.057723	n/a	92.376000	n/a	99.078000	n/a	
122	0.010000	0.056668	n/a	92.514000	n/a	99.146000	n/a	
123	0.010000	0.056731	n/a	92.616000	n/a	98.978000	n/a	
124	0.010000	0.056645	n/a	92.606000	n/a	99.136000	n/a	
125	0.010000	0.058578	n/a	92.384000	n/a	98.970000	n/a	
126	0.010000	0.057589	n/a	92.418000	n/a	99.174000	n/a	
127	0.010000	0.057298	n/a	92.570000	n/a	99.032000	n/a	
128	0.010000	0.056464	n/a	92.504000	n/a	99.070000	n/a	
129	0.010000	0.055388	n/a	92.832000	n/a	99.102000	n/a	
130	0.010000	0.055163	n/a	92.776000	n/a	99.134000	n/a	
131	0.010000	0.057177	n/a	92.594000	n/a	99.036000	n/a	
132	0.010000	0.054510	n/a	92.934000	n/a	99.136000	n/a	
133	0.010000	0.055550	n/a	92.672000	n/a	99.176000	n/a	
134	0.010000	0.055880	n/a	92.742000	n/a	99.144000	n/a	
135	0.010000	0.053139	n/a	93.106000	n/a	99.186000	n/a	
136	0.010000	0.053542	n/a	92.900000	n/a	99.198000	n/a	
137	0.010000	0.055115	n/a	92.820000	n/a	99.108000	n/a	
138	0.010000	0.055010	n/a	92.742000	n/a	99.128000	n/a	
139	0.010000	0.053461	n/a	93.046000	n/a	99.152000	n/a	
140	0.010000	0.053371	0.091654	93.000000	88.250000	99.104000	98.270000	
141	0.010000	0.053172	0.093697	92.972000	88.110000	99.220000	97.850000	
142	0.010000	0.054052	0.099001	92.878000	87.500000	99.144000	97.180000	
143	0.010000	0.052839	0.109647	92.966000	85.880000	99.208000	97.890000	
144	0.010000	0.053040	0.101622	93.062000	86.400000	99.176000	98.780000	
145	0.010000	0.051800	0.103397	93.252000	86.250000	99.126000	98.640000	
146	0.010000	0.051889	0.115084	93.110000	84.860000	99.238000	97.020000	
147	0.010000	0.051533	0.101204	93.268000	87.000000	99.224000	98.160000	
148	0.010000	0.052310	0.092868	93.178000	87.340000	99.186000	98.150000	
149	0.010000	0.051613	0.096954	93.246000	87.260000	99.192000	97.850000	
150	0.001000	0.032081	0.067693	95.672000	91.030000	99.698000	99.020000	
151	0.001000	0.024957	0.067219	96.704000	90.980000	99.800000	99.060000	
152	0.001000	0.022853	0.066029	96.980000	91.230000	99.786000	98.880000	
153	0.001000	0.021959	0.066115	97.138000	91.210000	99.764000	98.420000	
154	0.001000	0.020717	0.065173	97.364000	91.310000	99.776000	98.860000	
155	0.001000	0.019003	0.065301	97.624000	91.160000	99.804000	99.060000	
156	0.001000	0.018886	0.064549	97.610000	91.610000	99.788000	98.740000	
157	0.001000	0.017855	0.066633	97.750000	91.450000	99.788000	98.550000	
158	0.001000	0.017583	0.064822	97.780000	91.500000	99.834000	98.670000	
159	0.001000	0.016919	0.065125	97.848000	91.620000	99.834000	98.640000	
160	0.001000	0.016762	0.064869	97.856000	91.240000	99.808000	98.780000	
161	0.001000	0.016462	0.065080	97.876000	91.510000	99.852000	98.820000	
162	0.001000	0.016276	0.065352	97.866000	91.320000	99.846000	98.700000	
163	0.001000	0.015512	0.066050	98.052000	91.330000	99.844000	98.610000	
