-0.9256577491760254	2
-0.8613090843989931	9
-0.7969604196219608	22
-0.7326117548449287	33
-0.6682630900678963	26
-0.6039144252908641	39
-0.5395657605138319	37
-0.4752170957367996	43
-0.41086843095976733	38
-0.34651976618273506	59
-0.2821711014057028	55
-0.2178224366286705	95
-0.15347377185163835	90
-0.08912510707460608	99
-0.02477644229757381	136
0.03957222247945846	121
0.10392088725649073	151
0.1682695520335229	154
0.23261821681055528	135
0.29696688158758744	142
0.3613155463646198	122
0.425664211141652	123
0.49001287591868437	112
0.5543615406957165	93
0.6187102054727487	107
0.6830588702497811	97
0.7474075350268132	66
0.8117561998038456	39
0.8761048645808778	35
0.9404535293579102	24
