-0.9361897110939026	9
-0.8699208600767727	10
-0.803652009059643	4
-0.7373831580425131	9
-0.6711143070253833	11
-0.6048454560082535	18
-0.5385766049911236	14
-0.47230775397399377	17
-0.40603890295686396	15
-0.3397700519397341	24
-0.2735012009226043	28
-0.20723234990547446	43
-0.14096349888834458	33
-0.07469464787121483	71
-0.008425796854084955	156
0.057843054163044805	235
0.12411190518017468	225
0.19038075619730455	188
0.2566496072144344	133
0.32291845823156407	91
0.38918730924869394	101
0.4554561602658238	69
0.5217250112829537	88
0.5879938623000835	62
0.6542627133172134	72
0.7205315643343431	78
0.7868004153514729	64
0.8530692663686028	76
0.9193381173857327	112
0.9856069684028625	248
